Time,Distance,AccelerometerY,RPM,GPS_Speed,GPS_LatAcc,GPS_LonAcc
6.600,0.052,-0.469587,4929.616211,22.530001,-0.095789,-0.124437
6.620,0.052,-0.456522,4959.909180,22.459999,-0.060545,-0.126349
6.640,0.052,-0.441491,4874.722168,22.299999,-0.027405,-0.132085
6.660,0.052,-0.423792,4614.424316,22.139999,0.005736,-0.137821
6.680,0.052,-0.403631,4220.017090,21.980000,0.038877,-0.143557
6.700,0.052,-0.381443,3960.714111,21.820000,0.072018,-0.149293
6.720,0.053,-0.358032,3691.579102,21.685001,0.093655,-0.150982
6.740,0.053,-0.333750,3660.012451,21.625000,0.080781,-0.140529
6.760,0.053,-0.308335,3548.871338,21.565001,0.067907,-0.130077
6.780,0.053,-0.282300,3461.972656,21.504999,0.055033,-0.119625
6.800,0.053,-0.256539,3463.206543,21.445000,0.042159,-0.109173
6.820,0.053,-0.230868,3466.630127,21.375000,0.022243,-0.093750
6.840,0.053,-0.204667,3557.111328,21.275000,-0.018801,-0.063413
6.860,0.053,-0.178027,3929.903564,21.174999,-0.059844,-0.033077
6.880,0.053,-0.151843,4246.289063,21.074999,-0.100888,-0.002740
6.900,0.054,-0.127002,4351.937500,20.975000,-0.141932,0.027596
6.920,0.054,-0.102492,4616.892578,20.934999,-0.175519,0.056244
6.940,0.054,-0.076151,4768.437500,21.075001,-0.186735,0.079825
6.960,0.054,-0.048984,4876.632813,21.215000,-0.197952,0.103406
6.980,0.054,-0.025039,4860.510742,21.355000,-0.209169,0.126987
7.000,0.054,-0.005969,4585.046875,21.495001,-0.220386,0.150568
7.020,0.054,0.010343,4129.933594,21.645000,-0.222298,0.165226
7.040,0.054,0.026288,3855.424805,21.825001,-0.196295,0.153117
7.060,0.055,0.042824,3651.254883,22.005001,-0.170292,0.141008
7.080,0.055,0.059917,3498.833984,22.184999,-0.144290,0.128899
7.100,0.055,0.077086,3397.843506,22.365000,-0.118287,0.116790
7.120,0.055,0.094494,3265.764160,22.490000,-0.090340,0.102641
7.140,0.055,0.113149,3236.028320,22.450001,-0.056562,0.082374
7.160,0.055,0.133277,3340.601074,22.410000,-0.022784,0.062107
7.180,0.055,0.153916,3467.943848,22.369999,0.010994,0.041840
7.200,0.055,0.174383,3707.382813,22.330000,0.044772,0.021574
7.220,0.056,0.194636,4037.979492,22.289999,0.077754,0.006342
7.240,0.056,0.214425,4214.165039,22.250000,0.108345,0.006214
7.260,0.056,0.233031,4303.730957,22.209999,0.138936,0.006087
7.280,0.056,0.249508,4456.430664,22.170000,0.169528,0.005959
7.300,0.056,0.263582,4579.593262,22.130001,0.200119,0.005832
7.320,0.056,0.276595,4677.438477,22.120001,0.229054,0.006342
7.340,0.056,0.289993,4666.412109,22.200001,0.253017,0.008763
7.360,0.056,0.302888,4461.247070,22.280001,0.276981,0.011185
7.380,0.057,0.313385,4014.135254,22.360001,0.300944,0.013607
7.400,0.057,0.321696,3834.366943,22.440001,0.324907,0.016029
7.420,0.057,0.329523,3426.425049,22.510000,0.346481,0.014850
7.440,0.057,0.337661,3368.744629,22.549999,0.360884,0.002868
7.460,0.057,0.346084,3277.945068,22.590000,0.375288,-0.009114
7.480,0.057,0.354887,3238.376953,22.630001,0.389691,-0.021095
7.500,0.057,0.364181,3223.489014,22.670000,0.404095,-0.033077
7.520,0.057,0.374121,3200.281494,22.670000,0.418912,-0.044708
7.540,0.058,0.385186,3249.283936,22.550001,0.434973,-0.055288
7.560,0.058,0.397671,3422.882324,22.430000,0.451033,-0.065867
7.580,0.058,0.410932,3544.890625,22.310001,0.467094,-0.076447
7.600,0.058,0.423922,3891.967529,22.190001,0.483154,-0.087026
7.620,0.058,0.436540,4243.104980,22.080000,0.502625,-0.094833
